USER         PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND
root           1  0.0  0.0 172404  9204 ?        Ss   ago24   0:21 /sbin/init splash
joaofro+    2981  0.0  0.0 310316   612 ?        Ssl  ago24   0:00 /usr/libexec/gsd-a11y-settings
joaofro+    2983  0.0  0.0 655612  9148 ?        Ssl  ago24   0:03 /usr/libexec/gsd-color
joaofro+    2984  0.0  0.0 374268  2280 ?        Ssl  ago24   0:00 /usr/libexec/gsd-datetime
joaofro+    2986  0.0  0.0 312624  2932 ?        Ssl  ago24   0:28 /usr/libexec/gsd-housekeeping
joaofro+    2988  0.0  0.0 347300  5220 ?        Ssl  ago24   0:01 /usr/libexec/gsd-keyboard
joaofro+    2990  0.0  0.0 1099236 7108 ?        Ssl  ago24   0:05 /usr/libexec/gsd-media-keys
joaofro+    2991  0.0  0.0 762004  8948 ?        Ssl  ago24   0:05 /usr/libexec/gsd-power
joaofro+    2992  0.0  0.0 322312  3124 ?        Ssl  ago24   0:00 /usr/libexec/gsd-print-notifications
joaofro+    2994  0.0  0.0 457456   964 ?        Ssl  ago24   0:00 /usr/libexec/gsd-rfkill
joaofro+    2996  0.0  0.0 235864  2348 ?        Ssl  ago24   0:00 /usr/libexec/gsd-screensaver-proxy
joaofro+    2997  0.0  0.0 465560  3052 ?        Ssl  ago24   0:38 /usr/libexec/gsd-sharing
joaofro+    2998  0.0  0.0 315944  2580 ?        Ssl  ago24   0:00 /usr/libexec/gsd-smartcard
joaofro+    2999  0.0  0.0 320004  1096 ?        Ssl  ago24   0:00 /usr/libexec/gsd-sound
joaofro+    3000  0.0  0.0 459352  1568 ?        Ssl  ago24   0:00 /usr/libexec/gsd-usb-protection
joaofro+    3001  0.0  0.0 346836  4576 ?        Ssl  ago24   0:01 /usr/libexec/gsd-wacom
joaofro+    3002  0.0  0.0 388476   896 ?        Ssl  ago24   0:00 /usr/libexec/gsd-wwan
joaofro+    3003  0.0  0.0 348072  6160 ?        Ssl  ago24   0:01 /usr/libexec/gsd-xsettings
joaofro+    3034  0.0  0.0 231808  3076 ?        Sl   ago24   0:00 /usr/libexec/gsd-disk-utility-notify
joaofro+    3039  0.0  0.0   4028   528 ?        S    ago24   0:00 /opt/forticlient/fortitraylauncher
joaofro+    3047  0.0  0.0 647444  7824 ?        Sl   ago24   0:01 /usr/libexec/evolution-data-server/evolution-alarm-notify
joaofro+    3050  0.0  0.0 587172  3064 ?        Sl   ago24   0:18 /usr/bin/anydesk --tray
joaofro+    3052  0.1  0.5 1177841264 90520 ?    Sl   ago24  14:05 /opt/Mattermost/mattermost-desktop
joaofro+    3054  0.0  0.0   2616   424 ?        S    ago24   0:00 /bin/sh /opt/eset/eea/lib/install_scripts/egui_autorestart.sh --gapplication-service
joaofro+    3059  0.0  0.0 163288  1332 ?        Sl   ago24   0:00 /usr/libexec/ibus-engine-simple
joaofro+    3105  0.0  0.0 342536  2264 ?        Sl   ago24   0:00 /usr/libexec/gsd-printer
colord      3132  0.0  0.0 247000  7696 ?        Ssl  ago24   0:00 /usr/libexec/colord
joaofro+    3153  0.0  2.2 2345988 359964 ?      Sl   ago24   0:42 /snap/snap-store/959/usr/bin/snap-store --gapplication-service
joaofro+    3176  0.0  0.0 328896  9192 ?        Sl   ago24   0:00 /opt/eset/eea/lib/egui --gapplication-service
joaofro+    3188  0.0  0.0 744704  1476 ?        Ssl  ago24   0:01 /usr/libexec/xdg-document-portal
joaofro+    3209  0.0  0.0 33787312 2680 ?       S    ago24   0:00 /opt/Mattermost/mattermost-desktop --type=zygote --no-zygote-sandbox
joaofro+    3210  0.0  0.0 33787300 4732 ?       S    ago24   0:00 /opt/Mattermost/mattermost-desktop --type=zygote
joaofro+    3224  0.0  0.0 33787328 5768 ?       S    ago24   0:18 /opt/Mattermost/mattermost-desktop --type=zygote
joaofro+    3335  0.0  0.0 1004100 4352 ?        Ssl  ago24   0:09 /usr/libexec/xdg-desktop-portal
joaofro+    3336  7.8  0.2 34171736 46052 ?      Sl   ago24 731:50 /opt/Mattermost/mattermost-desktop --type=gpu-process --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3343  0.0  0.0 495876  6608 ?        Ssl  ago24   0:02 /usr/libexec/xdg-desktop-portal-gtk
joaofro+    3344  0.0  0.1 33861864 22960 ?      Sl   ago24   2:57 /opt/Mattermost/mattermost-desktop --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pt-BR --service-sandbox-type=none --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3357  0.0  0.3 1185794228 60236 ?    Sl   ago24   0:26 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --disable-blink-features=Auxclick --first-renderer-process --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=4 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45335484 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3358  0.0  0.0 1185772316 9500 ?     Sl   ago24   0:03 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45339945 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3369  5.2  2.4 1185791832 386808 ?   Sl   ago24 485:32 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=6 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45342552 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess version=5.4.0 appName=Mattermost
joaofro+    3397  0.0  0.3 1185775936 58780 ?    Sl   ago24   0:52 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45353779 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3404  0.0  0.1 1185755512 18976 ?    Sl   ago24   0:02 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=11 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45356335 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3423  0.0  0.1 1185772956 29048 ?    Sl   ago24   0:03 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=12 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=45367906 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+    3489  0.0  0.0 358312  6144 ?        Sl   ago24   1:07 /opt/forticlient/fortitray
root        3549  0.0  0.4 451244 67192 ?        Ssl  ago24   0:26 /usr/libexec/fwupd/fwupd
root        3560  0.0  0.0 1088212 8008 ?        Sl   ago24   1:24 /usr/local/bin/warsaw/core
joaofro+    3571  0.0  1.2 1570916 205972 ?      Sl   ago24   3:26 /usr/local/bin/warsaw/core
joaofro+    3601  0.0  0.2  53276 42560 ?        S    ago24   1:05 /usr/local/bin/warsaw/wsatspi
joaofro+    3649  0.0  0.0 850504   708 ?        Ssl  ago24   0:00 /usr/libexec/glib-pacrunner
joaofro+    6569  0.0  0.0 33781392 1076 ?       S    ago24   0:00 /opt/Mattermost/mattermost-desktop --type=relauncher --no-sandbox --- /opt/Mattermost/mattermost-desktop
joaofro+    6571  0.0  0.0 164064  2256 ?        Ssl  ago24   0:00 /usr/libexec/gvfsd-metadata
joaofro+    6576  0.0  0.0 465036 13888 ?        Sl   ago24   0:09 update-notifier
joaofro+    7054  1.3  2.5 34746536 407176 ?     SLl  ago24 120:44 /opt/google/chrome/chrome
joaofro+    7060  0.0  0.0   8244     0 ?        S    ago24   0:00 cat
joaofro+    7061  0.0  0.0   8244     0 ?        S    ago24   0:00 cat
joaofro+    7063  0.0  0.0 33577208 808 ?        Sl   ago24   0:00 /opt/google/chrome/chrome_crashpad_handler --monitor-self --monitor-self-annotation=ptype=crashpad-handler --database=/home/joaofrois/.config/google-chrome/Crash Reports --metrics-dir=/home/joaofrois/.config/google-chrome --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 20.04.6 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=115.0.5790.170 --initial-client-fd=5 --shared-client-connection
joaofro+    7065  0.0  0.0 33567972 308 ?        Sl   ago24   0:00 /opt/google/chrome/chrome_crashpad_handler --no-periodic-tasks --monitor-self-annotation=ptype=crashpad-handler --database=/home/joaofrois/.config/google-chrome/Crash Reports --url=https://clients2.google.com/cr/report --annotation=channel= --annotation=lsb-release=Ubuntu 20.04.6 LTS --annotation=plat=Linux --annotation=prod=Chrome_Linux --annotation=ver=115.0.5790.170 --initial-client-fd=4 --shared-client-connection
joaofro+    7071  0.0  0.0 33860372 4820 ?       S    ago24   0:00 /opt/google/chrome/chrome --type=zygote --no-zygote-sandbox --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable
joaofro+    7072  0.0  0.0 33860356 8600 ?       S    ago24   0:00 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable
joaofro+    7073  0.0  0.0 33563828 628 ?        S    ago24   0:00 /opt/google/chrome/nacl_helper
joaofro+    7076  0.0  0.0 33860384 7304 ?       S    ago24   0:17 /opt/google/chrome/chrome --type=zygote --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable
joaofro+    7100  4.2  0.9 34521112 149112 ?     Sl   ago24 392:37 /opt/google/chrome/chrome --type=gpu-process --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
joaofro+    7101  1.2  0.4 33971884 74344 ?      Sl   ago24 114:49 /opt/google/chrome/chrome --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pt-BR --service-sandbox-type=none --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
joaofro+    7124  0.0  0.1 33919116 28324 ?      Sl   ago24   0:36 /opt/google/chrome/chrome --type=utility --utility-sub-type=storage.mojom.StorageService --lang=pt-BR --service-sandbox-type=utility --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
joaofro+    7308  0.1  0.3 1185771976 62536 ?    Sl   ago24  14:43 /opt/Mattermost/mattermost-desktop --type=renderer --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --app-path=/opt/Mattermost/resources/app.asar --enable-sandbox --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=13 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=175165149 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess version=5.4.0 appName=Mattermost
joaofro+    7435  0.0  0.2 1177553224 40904 ?    Sl   ago24   8:12 /usr/lib/pritunl_client_electron/Pritunl
joaofro+    7440  0.0  0.0 33787628 2284 ?       S    ago24   0:00 /usr/lib/pritunl_client_electron/Pritunl --type=zygote --no-zygote-sandbox
joaofro+    7441  0.0  0.0 33787616 1124 ?       S    ago24   0:00 /usr/lib/pritunl_client_electron/Pritunl --type=zygote
joaofro+    7443  0.0  0.0 33787616 284 ?        S    ago24   0:00 /usr/lib/pritunl_client_electron/Pritunl --type=zygote
joaofro+    7469  0.1  0.1 34118992 27664 ?      Sl   ago24  17:07 /usr/lib/pritunl_client_electron/Pritunl --type=gpu-process --enable-crash-reporter=3f4ee79e-68f0-4455-8790-eca446d40be3,no_channel --user-data-dir=/home/joaofrois/.config/pritunl --gpu-preferences=WAAAAAAAAAAgAAAEAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAGAAAAAAAAAAYAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,16498501703503304215,12757409481589101638,262144 --disable-features=SpareRendererForSitePerProcess
joaofro+    7475  0.0  0.0 33853564 2768 ?       Sl   ago24   0:19 /usr/lib/pritunl_client_electron/Pritunl --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pt-BR --service-sandbox-type=none --enable-crash-reporter=3f4ee79e-68f0-4455-8790-eca446d40be3,no_channel --user-data-dir=/home/joaofrois/.config/pritunl --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,16498501703503304215,12757409481589101638,262144 --disable-features=SpareRendererForSitePerProcess
joaofro+    7631  0.2  0.1 34455192 25844 ?      Sl   ago24  25:24 /opt/google/chrome/chrome --type=utility --utility-sub-type=audio.mojom.AudioService --lang=pt-BR --service-sandbox-type=none --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --change-stack-guard-on-fork=enable --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
joaofro+    8226  0.0  0.0 34104104 15624 ?      Sl   ago24   0:32 /opt/Mattermost/mattermost-desktop --type=utility --utility-sub-type=audio.mojom.AudioService --lang=pt-BR --service-sandbox-type=none --enable-crash-reporter=dabf7abb-0f05-4627-aa79-42cd59da2b9c,no_channel --user-data-dir=/home/joaofrois/.config/Mattermost --enable-sandbox --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,15716942973782530546,12535153893982500381,131072 --disable-features=SpareRendererForSitePerProcess
joaofro+  120680  0.0  0.0 314860  3308 ?        Sl   ago25   0:00 /usr/libexec/gvfsd-network --spawner :1.4 /org/gtk/gvfs/exec_spaw/1
joaofro+  120736  0.0  0.0 315316  1276 ?        Sl   ago25   0:00 /usr/libexec/gvfsd-dnssd --spawner :1.4 /org/gtk/gvfs/exec_spaw/3
joaofro+  151552  0.2  0.3 1176502724 64344 ?    SLl  ago25  17:32 /usr/share/discord/Discord
joaofro+  151557  0.0  0.0 33786784 6368 ?       S    ago25   0:00 /usr/share/discord/Discord --type=zygote --no-zygote-sandbox
joaofro+  151558  0.0  0.0 33786768 5880 ?       S    ago25   0:00 /usr/share/discord/Discord --type=zygote
joaofro+  151560  0.0  0.0 33786768 4992 ?       S    ago25   0:00 /usr/share/discord/Discord --type=zygote
joaofro+  151573  0.0  0.0 33576060 640 ?        Sl   ago25   0:00 /usr/share/discord/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --no-rate-limit --database=/home/joaofrois/.config/discord/Crashpad --url=https://f.a.k/e --annotation=_productName=discord --annotation=_version=0.0.28 --annotation=lsb-release=Ubuntu 20.04.6 LTS --annotation=plat=Linux --annotation=prod=Electron --annotation=ver=22.3.12 --initial-client-fd=49 --shared-client-connection
joaofro+  151591  0.1  0.3 34088056 53196 ?      Sl   ago25   7:48 /usr/share/discord/Discord --type=gpu-process --crashpad-handler-pid=151573 --enable-crash-reporter=0b231593-822e-4921-891d-86782cdebe0e,no_channel --user-data-dir=/home/joaofrois/.config/discord --gpu-preferences=WAAAAAAAAAAgAAAIAAAAAAAAAAAAAAAAAABgAAAAAAA4AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAABAAAAAAAAAAgAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=0,i,4568952754682681808,12529922438890005046,131072 --disable-features=HardwareMediaKeyHandling,MediaSessionService,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand
joaofro+  151595  0.0  0.1 33861276 21052 ?      Sl   ago25   3:58 /usr/share/discord/Discord --type=utility --utility-sub-type=network.mojom.NetworkService --lang=pt-BR --service-sandbox-type=none --crashpad-handler-pid=151573 --enable-crash-reporter=0b231593-822e-4921-891d-86782cdebe0e,no_channel --user-data-dir=/home/joaofrois/.config/discord --standard-schemes --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --service-worker-schemes --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,4568952754682681808,12529922438890005046,131072 --disable-features=HardwareMediaKeyHandling,MediaSessionService,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand
joaofro+  151643  3.2  1.8 1188682896 300008 ?   Sl   ago25 240:37 /usr/share/discord/Discord --type=renderer --crashpad-handler-pid=151573 --enable-crash-reporter=0b231593-822e-4921-891d-86782cdebe0e,no_channel --user-data-dir=/home/joaofrois/.config/discord --standard-schemes --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --service-worker-schemes --streaming-schemes --app-path=/usr/share/discord/resources/app.asar --no-sandbox --no-zygote --autoplay-policy=no-user-gesture-required --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=116867942190 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,4568952754682681808,12529922438890005046,131072 --disable-features=HardwareMediaKeyHandling,MediaSessionService,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand --enable-node-leakage-in-renderers
joaofro+  151685  0.0  0.0 34111536 4312 ?       Sl   ago25   0:22 /usr/share/discord/Discord --type=utility --utility-sub-type=audio.mojom.AudioService --lang=pt-BR --service-sandbox-type=none --crashpad-handler-pid=151573 --enable-crash-reporter=0b231593-822e-4921-891d-86782cdebe0e,no_channel --user-data-dir=/home/joaofrois/.config/discord --standard-schemes --secure-schemes=sentry-ipc --bypasscsp-schemes=sentry-ipc --cors-schemes=sentry-ipc --fetch-schemes=sentry-ipc --service-worker-schemes --streaming-schemes --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,4568952754682681808,12529922438890005046,131072 --disable-features=HardwareMediaKeyHandling,MediaSessionService,SpareRendererForSitePerProcess,WinRetrieveSuggestionsOnlyOnDemand
joaofro+  177913  0.0  0.0  43996  1704 ?        Ss   ago26   0:00 /usr/lib/bluetooth/obexd
root      258735  0.0  0.0      0     0 ?        S    ago27   0:00 [irq/176-mei_me]
root      258824  0.0  0.1 1763476 18956 ?       Ssl  ago27   1:33 /usr/lib/snapd/snapd
joaofro+  346725  0.9  0.3 1185817816 58628 ?    Sl   ago28  33:09 /usr/lib/pritunl_client_electron/Pritunl --type=renderer --enable-crash-reporter=3f4ee79e-68f0-4455-8790-eca446d40be3,no_channel --user-data-dir=/home/joaofrois/.config/pritunl --app-path=/usr/lib/pritunl_client_electron/resources/app --no-sandbox --no-zygote --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=5 --time-ticks-at-unix-epoch=-1692883368496486 --launch-time-ticks=307722492925 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,16498501703503304215,12757409481589101638,262144 --disable-features=SpareRendererForSitePerProcess
joaofro+  457527  3.0  4.3 4631572 706316 ?      Sl   ago29  65:57 /usr/lib/firefox/firefox -new-window
joaofro+  457535  0.0  0.0      0     0 ?        Z    ago29   0:06 [glxtest] <defunct>
joaofro+  457596  0.1  0.1 209576 21484 ?        Sl   ago29   3:22 /usr/lib/firefox/firefox -contentproc -parentBuildID 20230815173142 -prefsLen 32248 -prefMapSize 236591 -appDir /usr/lib/firefox/browser {60ef460f-30e9-4278-938a-82a471971079} 457527 true socket
joaofro+  457638  0.0  0.4 2462228 71356 ?       Sl   ago29   0:03 /usr/lib/firefox/firefox -contentproc -childID 1 -isForBrowser -prefsLen 32389 -prefMapSize 236591 -jsInitLen 242416 -parentBuildID 20230815173142 -appDir /usr/lib/firefox/browser {ab9759b2-6545-4ab8-9ebe-74be16a53217} 457527 true tab
joaofro+  457696  0.0  0.7 2679016 112868 ?      Sl   ago29   1:35 /usr/lib/firefox/firefox -contentproc -childID 2 -isForBrowser -prefsLen 38029 -prefMapSize 236591 -jsInitLen 242416 -parentBuildID 20230815173142 -appDir /usr/lib/firefox/browser {1658e3f7-0bed-4659-ad9e-7124a7412e1f} 457527 true tab
joaofro+  457961  0.1  0.1 329692 20824 ?        Sl   ago29   2:34 /usr/lib/firefox/firefox -contentproc -parentBuildID 20230815173142 -prefsLen 38573 -prefMapSize 236591 -appDir /usr/lib/firefox/browser {cb71e2a8-a63e-451e-bb46-12ccb7ab7075} 457527 true rdd
joaofro+  457962  0.0  0.1 328400 22088 ?        Sl   ago29   0:00 /usr/lib/firefox/firefox -contentproc -parentBuildID 20230815173142 -sandboxingKind 0 -prefsLen 38573 -prefMapSize 236591 -appDir /usr/lib/firefox/browser {2ff87e87-7c88-4f3d-87f8-a5f1fc7efa03} 457527 true utility
joaofro+  482589  0.0  0.5 968740 94188 ?        SNl  ago29   0:08 /usr/bin/python3 /usr/bin/update-manager --no-update --no-focus-on-map
root      513857  0.0  0.0  28180  5172 ?        Ss   00:00   0:00 /usr/sbin/cupsd -l
root      513859  0.0  0.0 176488  7320 ?        Ssl  00:00   0:00 /usr/sbin/cups-browsed
root      549522  0.0  0.0      0     0 ?        I<   06:57   0:00 [xfsalloc]
root      549523  0.0  0.0      0     0 ?        I<   06:57   0:00 [xfs_mru_cache]
root      549526  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsIO]
root      549527  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549528  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549529  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549530  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549531  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549532  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549533  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549534  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsCommit]
root      549535  0.0  0.0      0     0 ?        S    06:57   0:00 [jfsSync]
root      561388  0.0  0.0  36296 16068 ?        S    06:58   0:05 /lib/systemd/systemd-udevd
joaofro+  573014  3.0  2.0 1188070976 337716 ?   Sl   09:50  20:51 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --origin-trial-disabled-features=WebGPU --change-stack-guard-on-fork=enable --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=11817 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=478106855766 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
joaofro+  573687  0.0  0.9 1187952428 152612 ?   Sl   09:58   0:13 /opt/google/chrome/chrome --type=renderer --crashpad-handler-pid=7063 --enable-crash-reporter=66a8da05-5cb9-4e81-b836-ec2baae4b66c, --extension-process --origin-trial-disabled-features=WebGPU --change-stack-guard-on-fork=enable --lang=pt-BR --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=11834 --time-ticks-at-unix-epoch=-1692883368496485 --launch-time-ticks=478560001998 --shared-files=v8_context_snapshot_data:100 --field-trial-handle=0,i,13629752977287750824,7641773822162984754,262144
root      573787  0.0  0.0   9844  4332 ?        S    09:59   0:03 openvpn --config /tmp/pritunl/258f808d53c9b70b --verb 2 --script-security 2 --up /tmp/pritunl/258f808d53c9b70b-up.sh --down /tmp/pritunl/258f808d53c9b70b-down.sh --route-pre-down /tmp/pritunl/258f808d53c9b70b-block.sh --tls-verify /tmp/pritunl/258f808d53c9b70b-block.sh --ipchange /tmp/pritunl/258f808d53c9b70b-block.sh --route-up /tmp/pritunl/258f808d53c9b70b-block.sh
root      573861  0.0  0.0  36296 15976 ?        S    10:00   0:21 /lib/systemd/systemd-udevd
root      575358  0.0  0.1 1528856 20764 ?       Ssl  10:02   0:03 /usr/bin/dockerd -H fd:// --containerd=/run/containerd/containerd.sock
root      575738  0.0  0.0 1376096 4524 ?        Sl   10:02   0:38 /opt/teamviewer/tv_bin/teamviewerd -d
